1, 988077.5, 149055.75
5, 1486464.0, 292007.0
10, 1883376.0, 309281.25
20, 1866795.0, 320471.5
50, 1180154.5, 186473.25
100, 1545197.5, 257623.5
250, 1437705.5, 192249.25
500, 851432.0, 108303.75
1000, 2300616.5, 235413.25
5000, 569962.0, 56650.5
10000, 4454919.0, 405663.5
